47.65334446	-122.3061909	2004-06-08 08:18:34
47.6533321	-122.3061599	2004-06-08 08:18:35
47.65333348	-122.3061547	2004-06-08 08:18:36
47.65334466	-122.3061504	2004-06-08 08:18:37
47.65334906	-122.3061611	2004-06-08 08:18:38
47.65332286	-122.3061744	2004-06-08 08:18:39
47.65335939	-122.3061681	2004-06-08 08:18:40
47.65338659	-122.3061671	2004-06-08 08:18:41
47.65336732	-122.3061654	2004-06-08 08:18:42
47.65334387	-122.3061706	2004-06-08 08:18:43
47.65334815	-122.3061579	2004-06-08 08:18:44
47.65330669	-122.3062327	2004-06-08 08:18:45
47.65326855	-122.3062672	2004-06-08 08:18:46
47.65334896	-122.3062006	2004-06-08 08:18:47
47.65331713	-122.3061404	2004-06-08 08:18:48
47.65342092	-122.3059979	2004-06-08 08:18:49
47.65337931	-122.3059336	2004-06-08 08:18:50
47.65356741	-122.3058018	2004-06-08 08:18:51
47.65358329	-122.3057321	2004-06-08 08:18:52
47.65363007	-122.3056667	2004-06-08 08:18:53
47.65354647	-122.3058319	2004-06-08 08:18:54
47.65354199	-122.3058228	2004-06-08 08:18:56
47.65354593	-122.3057948	2004-06-08 08:18:57
47.65355931	-122.3057497	2004-06-08 08:18:58
47.65358664	-122.3057111	2004-06-08 08:18:59
47.65358417	-122.3056944	2004-06-08 08:19:00
47.6536102	-122.3056772	2004-06-08 08:19:01
47.65361637	-122.3056771	2004-06-08 08:19:02
47.65364512	-122.3056556	2004-06-08 08:19:03
47.65366825	-122.3056337	2004-06-08 08:19:04
47.65369118	-122.3056291	2004-06-08 08:19:05
47.65370234	-122.3056163	2004-06-08 08:19:06
47.65374107	-122.3055616	2004-06-08 08:19:07
47.65377043	-122.3055284	2004-06-08 08:19:08
47.65373653	-122.3055701	2004-06-08 08:19:09
47.65370915	-122.3055835	2004-06-08 08:19:10
47.65369703	-122.3056194	2004-06-08 08:19:11
47.65373264	-122.3057153	2004-06-08 08:19:12
47.65371525	-122.305772	2004-06-08 08:19:13
47.6537247	-122.3058126	2004-06-08 08:19:14
47.65371427	-122.3058107	2004-06-08 08:19:15
47.65369205	-122.3058112	2004-06-08 08:19:16
47.65366951	-122.3058264	2004-06-08 08:19:17
47.65365823	-122.3057887	2004-06-08 08:19:18
47.65365733	-122.3058135	2004-06-08 08:19:19
47.65365166	-122.3058037	2004-06-08 08:19:20
47.65363423	-122.3057819	2004-06-08 08:19:21
47.65363952	-122.3057943	2004-06-08 08:19:22
47.65362729	-122.3058296	2004-06-08 08:19:23
47.65357898	-122.3058159	2004-06-08 08:19:24
47.65358262	-122.3058384	2004-06-08 08:19:25
47.65357246	-122.3058305	2004-06-08 08:19:26
47.65357518	-122.3058059	2004-06-08 08:19:27
47.65356183	-122.3058336	2004-06-08 08:19:28
47.65355526	-122.3058951	2004-06-08 08:19:29
47.65347435	-122.3060026	2004-06-08 08:19:30
47.65334427	-122.3060825	2004-06-08 08:19:31
47.65327565	-122.3061384	2004-06-08 08:19:32
47.65323706	-122.3061897	2004-06-08 08:19:33
47.6532006	-122.306175	2004-06-08 08:19:34
47.6533338	-122.3062008	2004-06-08 08:19:35
47.6534483	-122.3062768	2004-06-08 08:19:36
47.65347706	-122.3062827	2004-06-08 08:19:37
47.65348356	-122.3062755	2004-06-08 08:19:38
47.65350041	-122.3062802	2004-06-08 08:19:39
47.65351466	-122.3062912	2004-06-08 08:19:40
47.65352158	-122.3062586	2004-06-08 08:19:41
47.65353983	-122.3062344	2004-06-08 08:19:42
47.65354056	-122.3062312	2004-06-08 08:19:43
47.65353876	-122.3062151	2004-06-08 08:19:44
47.65352068	-122.3061943	2004-06-08 08:19:45
47.65347438	-122.3061631	2004-06-08 08:19:46
47.65342726	-122.3061518	2004-06-08 08:19:47
47.65346499	-122.306201	2004-06-08 08:19:48
47.65348296	-122.3061788	2004-06-08 08:19:49
47.65341597	-122.3061716	2004-06-08 08:19:50
47.65343418	-122.3060693	2004-06-08 08:19:51
47.65354298	-122.3062141	2004-06-08 08:19:52
47.65355248	-122.3062205	2004-06-08 08:19:53
47.65354691	-122.3061976	2004-06-08 08:19:54
47.65353388	-122.3061713	2004-06-08 08:19:55
47.65352888	-122.3061516	2004-06-08 08:19:56
47.65353386	-122.3061915	2004-06-08 08:19:57
47.65353747	-122.3062253	2004-06-08 08:19:58
47.65353545	-122.3062177	2004-06-08 08:19:59
47.65352363	-122.3061975	2004-06-08 08:20:00
47.65353038	-122.3062236	2004-06-08 08:20:01
47.65352656	-122.306228	2004-06-08 08:20:02
47.65351139	-122.3062578	2004-06-08 08:20:03
47.65350996	-122.3062688	2004-06-08 08:20:04
47.65351402	-122.3062639	2004-06-08 08:20:05
47.65352167	-122.3062599	2004-06-08 08:20:06
47.65353739	-122.3062345	2004-06-08 08:20:07
47.65353306	-122.3062358	2004-06-08 08:20:08
47.65352891	-122.3062401	2004-06-08 08:20:10
47.65351459	-122.3062289	2004-06-08 08:20:11
47.6534934	-122.3062545	2004-06-08 08:20:12
47.65349019	-122.3062516	2004-06-08 08:20:13
47.65350011	-122.3062566	2004-06-08 08:20:14
47.65349356	-122.3062449	2004-06-08 08:20:15
47.65348316	-122.3062703	2004-06-08 08:20:16
47.65347956	-122.3062582	2004-06-08 08:20:17
47.65348144	-122.3062798	2004-06-08 08:20:18
47.6534676	-122.3062739	2004-06-08 08:20:19
47.6534252	-122.3062485	2004-06-08 08:20:20
47.65340025	-122.3062292	2004-06-08 08:20:21
47.65336974	-122.3062509	2004-06-08 08:20:22
47.65336132	-122.3062484	2004-06-08 08:20:23
47.65339968	-122.3062343	2004-06-08 08:20:24
47.6533738	-122.3062481	2004-06-08 08:20:25
47.65336471	-122.3062313	2004-06-08 08:20:26
47.65332065	-122.3062523	2004-06-08 08:20:27
47.65330231	-122.3062212	2004-06-08 08:20:28
47.65329151	-122.3062314	2004-06-08 08:20:29
47.65327813	-122.3062313	2004-06-08 08:20:30
47.65327421	-122.3062199	2004-06-08 08:20:31
47.65328577	-122.3062513	2004-06-08 08:20:32
47.65328554	-122.3062291	2004-06-08 08:20:33
47.65327424	-122.3062165	2004-06-08 08:20:34
47.65328591	-122.3062069	2004-06-08 08:20:35
47.6532921	-122.3061751	2004-06-08 08:20:36
47.65328627	-122.3061629	2004-06-08 08:20:37
47.65328397	-122.3061615	2004-06-08 08:20:38
47.65327336	-122.3061719	2004-06-08 08:20:39
47.65325207	-122.3061882	2004-06-08 08:20:40
47.65323846	-122.3061642	2004-06-08 08:20:41
47.65323874	-122.3061515	2004-06-08 08:20:42
47.65315884	-122.3061096	2004-06-08 08:20:43
47.65313102	-122.306058	2004-06-08 08:20:44
47.65311795	-122.3060748	2004-06-08 08:20:45
47.65311681	-122.3060878	2004-06-08 08:20:46
47.65311233	-122.3060064	2004-06-08 08:20:47
47.65309434	-122.306059	2004-06-08 08:20:48
47.65307097	-122.306004	2004-06-08 08:20:49
47.65307304	-122.3060267	2004-06-08 08:20:50
47.65309159	-122.3059773	2004-06-08 08:20:51
47.65311486	-122.3061231	2004-06-08 08:20:52
47.65308326	-122.3061099	2004-06-08 08:20:53
47.65305695	-122.3060443	2004-06-08 08:20:54
47.65306821	-122.3060593	2004-06-08 08:20:55
47.65305835	-122.3060148	2004-06-08 08:20:56
47.65306793	-122.3060115	2004-06-08 08:20:57
47.653171	-122.3060676	2004-06-08 08:20:58
47.65314247	-122.3060714	2004-06-08 08:20:59
47.65316999	-122.3061005	2004-06-08 08:21:00
47.65316913	-122.3061374	2004-06-08 08:21:01
47.65316446	-122.3061033	2004-06-08 08:21:02
47.65313311	-122.3060736	2004-06-08 08:21:03
47.65311551	-122.3060711	2004-06-08 08:21:04
47.65311005	-122.3060652	2004-06-08 08:21:05
47.65310474	-122.3060716	2004-06-08 08:21:06
47.65312297	-122.306113	2004-06-08 08:21:07
47.6531711	-122.3061236	2004-06-08 08:21:08
47.65321167	-122.3060965	2004-06-08 08:21:09
47.65322957	-122.3061351	2004-06-08 08:21:10
47.65320522	-122.3061232	2004-06-08 08:21:11
47.65319518	-122.3060397	2004-06-08 08:21:12
47.65319455	-122.30609	2004-06-08 08:21:13
47.65320117	-122.3060771	2004-06-08 08:21:14
47.65318408	-122.3060579	2004-06-08 08:21:15
47.65323171	-122.3061735	2004-06-08 08:21:16
47.65330384	-122.306174	2004-06-08 08:21:17
47.65330949	-122.3061226	2004-06-08 08:21:18
47.65326106	-122.3061566	2004-06-08 08:21:19
47.65325657	-122.3061663	2004-06-08 08:21:21
47.65325173	-122.3062078	2004-06-08 08:21:22
47.65329358	-122.3062785	2004-06-08 08:21:23
47.65330287	-122.3062811	2004-06-08 08:21:24
47.65332177	-122.3062724	2004-06-08 08:21:25
47.65330961	-122.3062506	2004-06-08 08:21:26
47.65328081	-122.3062465	2004-06-08 08:21:27
47.65329752	-122.3062596	2004-06-08 08:21:28
47.65335658	-122.306294	2004-06-08 08:21:29
47.65334746	-122.3062746	2004-06-08 08:21:30
47.65333133	-122.3062661	2004-06-08 08:21:31
47.65331018	-122.3062654	2004-06-08 08:21:32
47.65326984	-122.3062961	2004-06-08 08:21:33
47.65324024	-122.3062892	2004-06-08 08:21:34
47.65323853	-122.3062765	2004-06-08 08:21:35
47.65324539	-122.306266	2004-06-08 08:21:36
47.65322144	-122.3062036	2004-06-08 08:21:37
47.65323369	-122.3062782	2004-06-08 08:21:38
47.65323225	-122.3062803	2004-06-08 08:21:39
47.65324575	-122.3062962	2004-06-08 08:21:40
47.65324129	-122.3062939	2004-06-08 08:21:41
47.65327857	-122.3062797	2004-06-08 08:21:42
47.65328771	-122.3062835	2004-06-08 08:21:43
47.65328088	-122.3062924	2004-06-08 08:21:44
47.65330657	-122.3062752	2004-06-08 08:21:45
47.65332649	-122.3062616	2004-06-08 08:21:46
47.65334833	-122.3062675	2004-06-08 08:21:47
47.6533484	-122.3062984	2004-06-08 08:21:48
47.6533838	-122.3063164	2004-06-08 08:21:49
47.6533578	-122.3062996	2004-06-08 08:21:50
47.65335742	-122.3062711	2004-06-08 08:21:51
47.65332736	-122.3062597	2004-06-08 08:21:52
47.65327904	-122.3062697	2004-06-08 08:21:53
47.65328047	-122.3062721	2004-06-08 08:21:54
47.65327784	-122.3062917	2004-06-08 08:21:55
47.65327555	-122.3063061	2004-06-08 08:21:56
47.65325122	-122.3062842	2004-06-08 08:21:57
47.65325256	-122.3062847	2004-06-08 08:21:58
47.65321354	-122.3062745	2004-06-08 08:21:59
47.65321268	-122.3062694	2004-06-08 08:22:00
47.65321619	-122.3062737	2004-06-08 08:22:01
47.65319795	-122.3062396	2004-06-08 08:22:02
47.65320156	-122.3062232	2004-06-08 08:22:03
47.65320248	-122.3062123	2004-06-08 08:22:04
47.65322306	-122.3062286	2004-06-08 08:22:05
47.65322363	-122.3062305	2004-06-08 08:22:06
47.65323996	-122.3062266	2004-06-08 08:22:07
47.65323474	-122.3061956	2004-06-08 08:22:08
47.65324529	-122.3061828	2004-06-08 08:22:09
47.65320567	-122.3061673	2004-06-08 08:22:10
47.65318214	-122.3061558	2004-06-08 08:22:11
47.65316875	-122.3061408	2004-06-08 08:22:12
47.65317104	-122.3061179	2004-06-08 08:22:13
47.65317016	-122.3061352	2004-06-08 08:22:14
47.65317365	-122.3061443	2004-06-08 08:22:15
47.65322641	-122.3061583	2004-06-08 08:22:16
47.6532348	-122.3061828	2004-06-08 08:22:17
47.65326322	-122.3062078	2004-06-08 08:22:18
47.65327749	-122.306219	2004-06-08 08:22:19
47.65328206	-122.3062239	2004-06-08 08:22:20
47.65328597	-122.3062132	2004-06-08 08:22:21
47.6533076	-122.306207	2004-06-08 08:22:22
47.65331259	-122.3062026	2004-06-08 08:22:23
47.65331932	-122.3062011	2004-06-08 08:22:24
47.65331481	-122.3061856	2004-06-08 08:22:25
47.65333076	-122.3061523	2004-06-08 08:22:26
47.65331757	-122.3061314	2004-06-08 08:22:27
47.65333229	-122.3061382	2004-06-08 08:22:28
47.65333392	-122.3061514	2004-06-08 08:22:29
47.65334864	-122.3061564	2004-06-08 08:22:30
47.65334919	-122.3061237	2004-06-08 08:22:31
47.6533532	-122.3060913	2004-06-08 08:22:32
47.65335042	-122.3060634	2004-06-08 08:22:33
47.65334605	-122.3061198	2004-06-08 08:22:34
47.65331974	-122.3061107	2004-06-08 08:22:35
47.65321311	-122.3059844	2004-06-08 08:22:36
47.65317482	-122.3059478	2004-06-08 08:22:37
47.65316376	-122.3058845	2004-06-08 08:22:38
47.65314661	-122.3058461	2004-06-08 08:22:39
47.65309769	-122.3058407	2004-06-08 08:22:40
47.65302078	-122.30575	2004-06-08 08:22:41
47.65296559	-122.3057428	2004-06-08 08:22:42
47.65294469	-122.30573	2004-06-08 08:22:43
47.65294862	-122.3057459	2004-06-08 08:22:44
47.65296554	-122.3057519	2004-06-08 08:22:45
47.65295658	-122.3057549	2004-06-08 08:22:46
47.65294234	-122.3057692	2004-06-08 08:22:47
47.65292268	-122.3057685	2004-06-08 08:22:49
47.65293505	-122.3057512	2004-06-08 08:22:50
47.65293504	-122.3057437	2004-06-08 08:22:51
47.6529373	-122.3057449	2004-06-08 08:22:52
47.65292397	-122.3057394	2004-06-08 08:22:53
47.65293483	-122.3057273	2004-06-08 08:22:54
47.6529194	-122.3057217	2004-06-08 08:22:55
47.65291884	-122.3057321	2004-06-08 08:22:56
47.65291535	-122.3057578	2004-06-08 08:22:57
47.65291019	-122.3057791	2004-06-08 08:22:58
47.65290948	-122.3058013	2004-06-08 08:22:59
47.65291672	-122.3058015	2004-06-08 08:23:00
47.65290712	-122.3058069	2004-06-08 08:23:01
47.65291148	-122.3058077	2004-06-08 08:23:02
47.65289968	-122.3057767	2004-06-08 08:23:03
47.65292415	-122.3057601	2004-06-08 08:23:04
47.6529544	-122.3057921	2004-06-08 08:23:05
47.65296401	-122.3057099	2004-06-08 08:23:06
47.65295563	-122.3056608	2004-06-08 08:23:07
47.65297988	-122.3057479	2004-06-08 08:23:08
47.65296906	-122.3057852	2004-06-08 08:23:09
47.65299606	-122.3058032	2004-06-08 08:23:10
47.65301074	-122.3059176	2004-06-08 08:23:11
47.65309631	-122.3061437	2004-06-08 08:23:12
47.65306735	-122.3061013	2004-06-08 08:23:13
47.65307885	-122.3061371	2004-06-08 08:23:14
47.65308968	-122.3060164	2004-06-08 08:23:15
47.65308438	-122.3060036	2004-06-08 08:23:16
47.65298217	-122.3058808	2004-06-08 08:23:17
47.65299234	-122.3058981	2004-06-08 08:23:18
47.65299288	-122.3058747	2004-06-08 08:23:19
47.65299565	-122.3058572	2004-06-08 08:23:20
47.65300252	-122.3058134	2004-06-08 08:23:21
47.65299394	-122.3057886	2004-06-08 08:23:22
47.6530875	-122.3059147	2004-06-08 08:23:23
47.65309856	-122.3059362	2004-06-08 08:23:24
47.65310462	-122.3058535	2004-06-08 08:23:25
47.65327109	-122.3060454	2004-06-08 08:23:26
47.65323549	-122.3060078	2004-06-08 08:23:27
47.65338605	-122.3061203	2004-06-08 08:23:28
47.6533469	-122.3060899	2004-06-08 08:23:29
47.65333724	-122.3061084	2004-06-08 08:23:30
47.65329425	-122.3059669	2004-06-08 08:23:31
47.65326483	-122.3058997	2004-06-08 08:23:32
47.65325456	-122.3058829	2004-06-08 08:23:33
47.65347044	-122.3058915	2004-06-08 08:23:34
47.65336845	-122.3058333	2004-06-08 08:23:35
47.65316948	-122.3057839	2004-06-08 08:23:36
47.65308534	-122.3057688	2004-06-08 08:23:37
47.6530006	-122.3057545	2004-06-08 08:23:38
47.65302225	-122.3057619	2004-06-08 08:23:39
47.65294624	-122.3057646	2004-06-08 08:23:40
47.65293376	-122.3057928	2004-06-08 08:23:41
47.65315791	-122.3058572	2004-06-08 08:23:42
47.65329834	-122.3058436	2004-06-08 08:23:43
47.65345637	-122.3058656	2004-06-08 08:23:44
47.65348977	-122.3058697	2004-06-08 08:23:45
47.65339944	-122.3057718	2004-06-08 08:23:46
47.653346	-122.305735	2004-06-08 08:23:48
47.65331177	-122.3057169	2004-06-08 08:23:49
47.6533104	-122.3057226	2004-06-08 08:23:50
47.65334129	-122.305792	2004-06-08 08:23:51
47.65317934	-122.3059543	2004-06-08 08:23:52
47.65314499	-122.3060274	2004-06-08 08:23:53
47.65317599	-122.3060336	2004-06-08 08:23:54
47.65326092	-122.3061299	2004-06-08 08:23:55
47.65331469	-122.3061647	2004-06-08 08:23:56
47.65328223	-122.3061163	2004-06-08 08:23:57
47.65326485	-122.3060788	2004-06-08 08:23:58
47.65324601	-122.3060711	2004-06-08 08:23:59
47.65322388	-122.3060034	2004-06-08 08:24:00
47.65320599	-122.3059976	2004-06-08 08:24:01
47.65317223	-122.3060287	2004-06-08 08:24:02
47.65316367	-122.3060326	2004-06-08 08:24:03
47.65316366	-122.3060395	2004-06-08 08:24:04
47.65318122	-122.306023	2004-06-08 08:24:05
47.65318966	-122.3060335	2004-06-08 08:24:06
47.65318032	-122.3060116	2004-06-08 08:24:07
47.65318596	-122.3060266	2004-06-08 08:24:08
47.65318523	-122.3059918	2004-06-08 08:24:09
47.65315537	-122.3059979	2004-06-08 08:24:10
47.65316834	-122.3060148	2004-06-08 08:24:11
47.65318256	-122.305962	2004-06-08 08:24:12
47.65318196	-122.3059285	2004-06-08 08:24:13
47.65317423	-122.3059129	2004-06-08 08:24:14
47.65316464	-122.3059121	2004-06-08 08:24:15
47.6531914	-122.3059001	2004-06-08 08:24:16
47.65321594	-122.3058371	2004-06-08 08:24:17
47.65329317	-122.3057751	2004-06-08 08:24:18
47.65330878	-122.3057785	2004-06-08 08:24:19
47.65335879	-122.3056962	2004-06-08 08:24:20
47.65333926	-122.3056438	2004-06-08 08:24:21
47.65330381	-122.305576	2004-06-08 08:24:22
47.65317827	-122.3057925	2004-06-08 08:24:23
47.65316049	-122.3058592	2004-06-08 08:24:24
47.65316059	-122.3059911	2004-06-08 08:24:25
47.65315719	-122.3059821	2004-06-08 08:24:26
47.65316653	-122.3059682	2004-06-08 08:24:27
47.65315277	-122.3059883	2004-06-08 08:24:28
47.6531515	-122.3059802	2004-06-08 08:24:29
47.65314879	-122.3059832	2004-06-08 08:24:30
47.65315095	-122.3059845	2004-06-08 08:24:31
47.65315318	-122.3059789	2004-06-08 08:24:32
47.65316666	-122.3059589	2004-06-08 08:24:33
47.6531735	-122.3059436	2004-06-08 08:24:34
47.65315567	-122.3059018	2004-06-08 08:24:35
47.65317527	-122.3058814	2004-06-08 08:24:37
47.6531295	-122.3058557	2004-06-08 08:24:38
47.65316577	-122.3058958	2004-06-08 08:24:39
47.65313034	-122.3059118	2004-06-08 08:24:40
47.65314021	-122.3059983	2004-06-08 08:24:41
47.65312989	-122.3060256	2004-06-08 08:24:42
47.65316316	-122.3061228	2004-06-08 08:24:43
47.65310821	-122.3061099	2004-06-08 08:24:44
47.65313229	-122.3061353	2004-06-08 08:24:45
47.65315672	-122.3061703	2004-06-08 08:24:46
47.65317631	-122.3062043	2004-06-08 08:24:47
47.65319472	-122.3062068	2004-06-08 08:24:48
47.65322073	-122.3062191	2004-06-08 08:24:49
47.65321225	-122.306191	2004-06-08 08:24:50
47.65319657	-122.3061862	2004-06-08 08:24:51
47.65319257	-122.3061531	2004-06-08 08:24:52
47.65319786	-122.306119	2004-06-08 08:24:53
47.65318043	-122.3060994	2004-06-08 08:24:54
47.65318964	-122.3060869	2004-06-08 08:24:55
47.65315688	-122.3061554	2004-06-08 08:24:56
47.65318051	-122.306101	2004-06-08 08:24:57
47.65322897	-122.3060579	2004-06-08 08:24:58
47.65328593	-122.305948	2004-06-08 08:24:59
47.65330152	-122.3059313	2004-06-08 08:25:00
47.65330112	-122.3059365	2004-06-08 08:25:01
47.6532662	-122.3059556	2004-06-08 08:25:02
47.65326508	-122.3059559	2004-06-08 08:25:03
47.65326689	-122.3059484	2004-06-08 08:25:04
47.65326254	-122.3059521	2004-06-08 08:25:05
47.6532568	-122.3059423	2004-06-08 08:25:06
47.6532487	-122.3059367	2004-06-08 08:25:07
47.65324659	-122.3059461	2004-06-08 08:25:08
47.65325738	-122.3059437	2004-06-08 08:25:09
47.65325395	-122.3059184	2004-06-08 08:25:10
47.65326064	-122.3059348	2004-06-08 08:25:11
47.65325925	-122.3059265	2004-06-08 08:25:12
47.65327586	-122.3059677	2004-06-08 08:25:13
47.65329235	-122.3059813	2004-06-08 08:25:14
47.6533226	-122.3059912	2004-06-08 08:25:15
47.65328657	-122.305997	2004-06-08 08:25:16
47.65331834	-122.3059603	2004-06-08 08:25:17
47.653344	-122.305973	2004-06-08 08:25:18
47.65327371	-122.3060636	2004-06-08 08:25:19
47.65324932	-122.3059618	2004-06-08 08:25:20
47.65326116	-122.3059492	2004-06-08 08:25:21
47.65327693	-122.30595	2004-06-08 08:25:22
47.65328217	-122.305967	2004-06-08 08:25:23
47.65329289	-122.3059642	2004-06-08 08:25:24
47.65331494	-122.3059772	2004-06-08 08:25:25
47.65333332	-122.3060455	2004-06-08 08:25:26
47.65331507	-122.3060666	2004-06-08 08:25:27
47.65335674	-122.3061742	2004-06-08 08:25:28
47.65329361	-122.3060477	2004-06-08 08:25:29
47.65323317	-122.3059237	2004-06-08 08:25:30
47.65323608	-122.305848	2004-06-08 08:25:31
47.65320922	-122.3058336	2004-06-08 08:25:32
47.6531669	-122.3058622	2004-06-08 08:25:33
47.65317279	-122.3058628	2004-06-08 08:25:34
47.65327774	-122.3057372	2004-06-08 08:25:35
47.65324009	-122.3057981	2004-06-08 08:25:36
47.65329331	-122.3057903	2004-06-08 08:25:37
47.65342106	-122.3057281	2004-06-08 08:25:38
47.65340011	-122.3057423	2004-06-08 08:25:39
47.65336872	-122.3058342	2004-06-08 08:25:40
47.65338005	-122.3058414	2004-06-08 08:25:41
47.65349244	-122.3058773	2004-06-08 08:25:42
47.65358154	-122.3058648	2004-06-08 08:25:43
47.6536127	-122.3058266	2004-06-08 08:25:44
47.65363211	-122.3058284	2004-06-08 08:25:45
47.65365163	-122.3058414	2004-06-08 08:25:46
47.65365591	-122.3058196	2004-06-08 08:25:47
47.65363467	-122.3058362	2004-06-08 08:25:48
47.65357547	-122.30584	2004-06-08 08:25:49
47.65361378	-122.3057562	2004-06-08 08:25:50
47.6536385	-122.3056944	2004-06-08 08:25:51
47.65363425	-122.3057107	2004-06-08 08:25:52
47.65366714	-122.3055804	2004-06-08 08:25:53
47.65363973	-122.3056278	2004-06-08 08:25:55
47.65354644	-122.3058775	2004-06-08 08:25:56
47.65344628	-122.3060761	2004-06-08 08:25:57
47.65341675	-122.3061366	2004-06-08 08:25:58
47.65341119	-122.3061747	2004-06-08 08:25:59
47.65340894	-122.3062172	2004-06-08 08:26:00
47.65332673	-122.3061787	2004-06-08 08:26:01
47.65326626	-122.3061515	2004-06-08 08:26:02
47.65324706	-122.3061339	2004-06-08 08:26:03
47.65325074	-122.3061095	2004-06-08 08:26:04
47.65325746	-122.3060868	2004-06-08 08:26:05
47.65327594	-122.3061187	2004-06-08 08:26:06
47.65330018	-122.3061264	2004-06-08 08:26:07
47.65332147	-122.3061605	2004-06-08 08:26:08
47.65334067	-122.3060779	2004-06-08 08:26:09
47.65335335	-122.3060612	2004-06-08 08:26:10
47.65335897	-122.3060812	2004-06-08 08:26:11
47.65340783	-122.3060994	2004-06-08 08:26:12
47.65338624	-122.306108	2004-06-08 08:26:13
47.6534127	-122.3061388	2004-06-08 08:26:14
47.65342226	-122.3061353	2004-06-08 08:26:15
47.65342927	-122.3061102	2004-06-08 08:26:16
47.65337984	-122.306213	2004-06-08 08:26:17
47.65333562	-122.306283	2004-06-08 08:26:18
47.65336242	-122.3062771	2004-06-08 08:26:19
47.65341004	-122.3062943	2004-06-08 08:26:20
47.65341435	-122.3063055	2004-06-08 08:26:21
47.65342427	-122.3063139	2004-06-08 08:26:22
